" 00016"," L019","202501","00","U","000000000","000000000","000000000","177194049602","14","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00016"," L020","202501","00","O","000000000","000000000","000000000","177194050502","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","20141228","",""
" 00016"," L021","202501","00","O","000000000","000000000","000000000","177194058100","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D04","20140403","",""
" 00016"," L021D","202501","00","G","000000000","000000000","000000000","177194058100","13","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D03","20031231","",""
" 00016"," L022D","202501","00","O","000000000","000000000","000000000","177194057800","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","19940430","",""
" 00016"," N010","202501","00","U","000000000","000000000","000000000","177190070200","14","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00016"," N018","202501","00","O","000000000","000000000","000000000","177190071101","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","20010708","",""
" 00016"," N019","202501","00","O","000000000","000000000","000000000","177194026000","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","19820731","",""
" 00016"," N020","202501","00","O","000000000","000000000","000000000","177194026101","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","19990513","",""
" 00016"," N020D","202501","00","O","000000000","000000000","000000000","177194026101","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","19990513","",""
" 00016"," N021","202501","00","O","000000000","000000000","000000000","177194057100","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","20010531","",""
" 00016"," N022","202501","00","O","000000000","000000000","000000000","177194060401","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","20010623","",""
" 00016"," N023","202501","00","U","000000000","000000000","000000000","177194060101","14","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00016"," N024","202501","00","O","000000000","000000000","000000000","177194071201","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","20020815","",""
" 00016"," S018","202501","00","U","000000000","000000000","000000000","177190072300","14","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00016"," S024","202501","00","O","000000000","000000000","000000000","177194049200","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","20050630","",""
" 00026"," J012","202501","00","U","000000000","000000000","000000000","177190018200","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," J019","202501","00","U","000000000","000000000","000000000","177192020300","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," J022","202501","00","U","000000000","000000000","000000000","177190018401","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," J023","202501","00","O","000000000","000000000","000000000","177194013700","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S03","20000911","",""
" 00026"," J025","202501","00","U","000000000","000000000","000000000","177194014600","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," J026","202501","00","O","000000000","000000000","000000000","177194036200","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S03","20110921","",""
" 00026"," J028","202501","00","U","000000000","000000000","000000000","177194068501","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," P003","202501","00","G","000000000","000000000","000000000","177190019401","13","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","20140808","",""
" 00026"," P009","202501","00","U","000000000","000000000","000000000","177190019903","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," P012","202501","00","O","000000000","000000000","000000000","177190020200","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","T03","","",""
" 00026"," P012D","202501","00","O","000000000","000000000","000000000","177190020200","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","T02","19840531","",""
" 00026"," P012T","202501","00","O","000000000","000000000","000000000","177190020200","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","T63","","",""
" 00026"," P024","202501","00","U","000000000","000000000","000000000","177192018700","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," P029","202501","00","O","000000000","000000000","000000000","177194024600","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","20130228","",""
" 00026"," P030","202501","00","U","000000000","000000000","000000000","177194025100","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," P032","202501","00","O","000000000","000000000","000000000","177194024702","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","20010409","",""
" 00026"," P032D","202501","00","O","000000000","000000000","000000000","177194024702","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","20010425","",""
" 00026"," P033","202501","00","O","000000000","000000000","000000000","177194039501","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","19970306","",""
" 00026"," P034","202501","00","O","000000000","000000000","000000000","177194052800","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","19910331","",""
" 00026"," P035","202501","00","O","000000000","000000000","000000000","177194053501","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","19930228","",""
" 00026"," P036","202501","00","O","000000000","000000000","000000000","177194053000","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","19910131","",""
" 00026"," P036D","202501","00","O","000000000","000000000","000000000","177194053000","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","19910131","",""
" 00026"," P037D","202501","00","O","000000000","000000000","000000000","177194053300","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","19910531","",""
" 00026"," P038","202501","00","G","000000000","000000000","000000000","177194057401","13","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","20140518","",""
" 00026"," P038","202501","00","G","000000000","000000000","000000000","177194057401","13","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D03","20141125","",""
" 00026"," P039","202501","00","O","000000000","000000000","000000000","177194060600","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","20020327","",""
" 00026"," P039D","202501","00","O","000000000","000000000","000000000","177194060600","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","19950619","",""
" 00026"," P040","202501","00","O","000000000","000000000","000000000","177194065205","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","","",""
" 00026"," P041","202501","00","U","000000000","000000000","000000000","177194066300","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," P042","202501","00","O","000000000","000000000","000000000","177194067601","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","20140430","",""
" 00026"," P043","202501","00","O","000000000","000000000","000000000","177194082401","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D04","20140403","",""
" 00026"," P043","202501","00","G","000000000","000000000","000000000","177194082401","13","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D03","20140403","",""
" 00026"," T010","202501","00","O","000000000","000000000","000000000","177190021102","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","20001210","",""
" 00026"," T010D","202501","00","O","000000000","000000000","000000000","177190021102","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","20001210","",""
" 00026"," T015","202501","00","O","000000000","000000000","000000000","177190132700","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D04","19731130","",""
" 00026"," T020","202501","00","O","000000000","000000000","000000000","177194011800","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","19970528","",""
" 00026"," T021","202501","00","O","000000000","000000000","000000000","177194012600","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","19831130","",""
" 00026"," T022","202501","00","O","000000000","000000000","000000000","177194013100","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","20010309","",""
" 00026"," T022D","202501","00","O","000000000","000000000","000000000","177194013100","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","20010325","",""
" 00026"," T023D","202501","00","O","000000000","000000000","000000000","177194013300","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","19890731","",""
" 00026"," T024","202501","00","O","000000000","000000000","000000000","177194025501","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S04","20160229","",""
" 00026"," T025","202501","00","O","000000000","000000000","000000000","177194032901","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S03","20000417","",""
" 00026"," T026","202501","00","O","000000000","000000000","000000000","177194033802","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","20160229","",""
" 00026"," T026D","202501","00","O","000000000","000000000","000000000","177194033802","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","20021027","",""
" 00026"," T027","202501","00","O","000000000","000000000","000000000","177194052301","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","20170731","",""
" 00026"," T027D","202501","00","O","000000000","000000000","000000000","177194052301","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D03","20030415","",""
" 00026"," T028","202501","00","O","000000000","000000000","000000000","177194051901","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","20041029","",""
" 00026"," T029","202501","00","O","000000000","000000000","000000000","177194052101","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","20010929","",""
" 00026"," T030","202501","00","O","000000000","000000000","000000000","177194052701","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","20010916","",""
" 00026"," T031","202501","00","O","000000000","000000000","000000000","177194067400","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D03","20050531","",""
" 00026"," T031","202501","00","O","000000000","000000000","000000000","177194067400","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","19990713","",""
" 00026"," T032","202501","00","O","000000000","000000000","000000000","177194071500","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","20041127","",""
" 00026"," T032D","202501","00","O","000000000","000000000","000000000","177194071500","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","20031002","",""
" 00026","CC001","202501","00","G","000000000","000000000","000000000","177194080501","13","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","20050331","",""
" 00026","CC001","202501","00","G","000000000","000000000","000000000","177194080501","13","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","20050331","",""
" 00026","CC002","202501","00","G","000000000","000000000","000000000","177194081400","13","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","20150831","",""
" 00026","CC003","202501","00","O","000000000","000000000","000000000","177194081500","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","20051014","",""
" 00026","CC004","202501","00","G","000000000","000000000","000000000","177194085001","13","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","20220831","",""
" 00057","  013","202501","31","G","000003854","000003843","000033752","177114140600","11","SS   63","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","S06","20090113","891002945","0"
" 00057","  015","202501","00","U","000000000","000000000","000000000","177114152904","14","SS   63","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","X01","","",""
" 00057"," K001","202501","00","U","000000000","000000000","000000000","177114039300","14","SS   63","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","X01","","",""
" 00060","  006","202501","00","G","000000000","000000000","000000000","177114034401","13","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","S06","20100630","891002945","0"
" 00060","  007","202501","00","O","000000000","000000000","000000000","177114034902","12","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","S03","20130531","891002945","0"
" 00060","  009","202501","31","O","000000000","000000730","000014490","177114035901","08","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","S01","20111022","891002945","0"
" 00060","  010","202501","00","U","000000000","000000000","000000000","177114036200","14","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","X01","","",""
" 00060","  011","202501","00","O","000000000","000000000","000000000","177114036902","12","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","S03","20160630","891002945","0"
" 00060","  012","202501","00","U","000000000","000000000","000000000","177114036700","14","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","X01","","",""
" 00060","  013","202501","00","U","000000000","000000000","000000000","177114036801","14","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","X01","","",""
" 00060","  014","202501","00","U","000000000","000000000","000000000","177114038200","14","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","X01","","",""
" 00060","  017","202501","00","O","000000000","000000000","000000000","177114041901","12","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","S07","20121106","891002945","0"
" 00060","  018","202501","00","O","000000000","000000000","000000000","177114042901","12","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","S06","20160731","891002945","0"
" 00060","  026","202501","00","U","000000000","000000000","000000000","177114117900","14","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","X01","","",""
" 00060","  028","202501","29","O","000000445","000001028","000037221","177114136700","08","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","S04","20061212","891002945","0"
" 00060","  031","202501","31","G","000000109","000004929","000005600","177114143501","11","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","S01","20060730","891002945","0"
" 00060","  032","202501","31","O","000002112","000004204","000000000","177114149300","09","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","S06","20140930","891002945","0"
" 00060","  033","202501","31","G","000000132","000007165","000000000","177114149601","11","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","S04","20201023","891002945","0"
" 00060"," B003","202501","00","U","000000000","000000000","000000000","177110011400","14","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","X01","","",""
" 00060"," B004","202501","00","U","000000000","000000000","000000000","177110011300","14","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","X01","","",""
" 00060"," L024","202501","31","O","000001060","000001205","000013630","177114107802","09","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","S01","20060930","891002945","0"
" 00060"," M027","202501","00","G","000000000","000000000","000000000","177114136501","13","SS   72","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","S08","20150531","891002945","0"
" 00062"," B001","202501","00","U","000000000","000000000","000000000","177110011600","14","SS   87","03520","SANARE ENERGY PARTNERS LLC","SS072","000000000","X01","","",""
" 00063","  016","202501","00","U","000000000","000000000","000000000","177112021001","14","SS   93","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00063","  038","202501","31","S","000000000","000000000","000000000","177114069000","04","SS   93","01834","TALOS PETROLEUM LLC","SS113","000028977","S01","20160430","891002931","0"
" 00063","  038","202501","00","O","000000000","000000000","000000000","177114069000","12","SS   93","01834","TALOS PETROLEUM LLC","SS113","000000000","S02","20090131","891002931","0"
" 00063","  043","202501","00","U","000000000","000000000","000000000","177114104300","14","SS   93","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00063","  044","202501","00","U","000000000","000000000","000000000","177114071100","14","SS   93","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00063","  048","202501","31","S","000000000","000000000","000000000","177114084901","04","SS   93","01834","TALOS PETROLEUM LLC","SS113","000022400","S01","20090131","891002931","0"
" 00063","  048","202501","00","O","000000000","000000000","000000000","177114084901","12","SS   93","01834","TALOS PETROLEUM LLC","SS113","000000000","S02","20090131","891002931","0"
" 00063","  055","202501","00","O","000000000","000000000","000000000","177114105500","12","SS   93","01834","TALOS PETROLEUM LLC","SS113","000000000","S03","20130430","891002931","0"
" 00063","  055","202501","00","S","000000000","000000000","000000000","177114105500","06","SS   93","01834","TALOS PETROLEUM LLC","SS113","000000000","S02","20130430","891002931","0"
" 00063","  061","202501","19","O","000000901","000001976","000000242","177114112800","09","SS   93","01834","TALOS PETROLEUM LLC","SS113","000000000","S02","20060615","891002931","0"
" 00063","  066","202501","17","O","000000815","000000996","000005839","177114155901","08","SS   93","01834","TALOS PETROLEUM LLC","SS113","000000000","S01","20220731","891002931","0"
" 00063"," E001","202501","20","O","000005800","000002458","000014859","177114154101","09","SS   93","01834","TALOS PETROLEUM LLC","SS113","000000000","S01","20110216","891002931","0"
" 00063"," E002","202501","20","O","000000760","000002136","000001947","177114155100","09","SS   93","01834","TALOS PETROLEUM LLC","SS113","000000000","S01","20120806","891002931","0"
" 00063"," M001","202501","00","U","000000000","000000000","000000000","177114080700","14","SS   93","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00063"," M002","202501","00","O","000000000","000000000","000000000","177114106700","12","SS   93","01834","TALOS PETROLEUM LLC","SS113","000000000","S03","20201130","891002931","0"
" 00063"," O001","202501","17","O","000000528","000000372","000003322","177114098202","08","SS   93","01834","TALOS PETROLEUM LLC","SS113","000000000","S03","20090930","891002931","0"
" 00063"," O002","202501","00","U","000000000","000000000","000000000","177114105000","14","SS   93","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00063"," O003","202501","00","U","000000000","000000000","000000000","177114107601","14","SS   93","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00064","  002","202501","00","U","000000000","000000000","000000000","177114057900","14","SS  114","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00064","  023","202501","00","U","000000000","000000000","000000000","177110068900","14","SS  114","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00064"," H002","202501","00","U","000000000","000000000","000000000","177110062603","14","SS  114","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00064"," H008B","202501","00","O","000000000","000000000","000000000","177110071600","12","SS  114","01834","TALOS PETROLEUM LLC","SS113","000000000","S06","19980516","891002931","0"
" 00064"," H013","202501","13","O","000000344","000000029","000008605","177110073901","09","SS  114","01834","TALOS PETROLEUM LLC","SS113","000000000","S05","20190430","891002931","0"
" 00065","  004","202501","14","G","000000201","000000173","000004359","177114091101","11","SS  117","01834","TALOS PETROLEUM LLC","SS113","000000000","S02","20140731","891002931","0"
" 00065","  007","202501","14","O","000000378","000000281","000010460","177114100700","08","SS  117","01834","TALOS PETROLEUM LLC","SS113","000000000","S01","20100531","891002931","0"
" 00066","  004","202501","00","U","000000000","000000000","000000000","177114089200","14","SS  112","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00066","  006","202501","00","U","000000000","000000000","000000000","177114091200","14","SS  112","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00066","  007","202501","00","U","000000000","000000000","000000000","177114096900","14","SS  112","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00066"," Q001","202501","00","G","000000000","000000000","000000000","177114096002","13","SS  112","01834","TALOS PETROLEUM LLC","SS113","000000000","S01","20111130","891002931","0"
" 00066"," Q002","202501","00","U","000000000","000000000","000000000","177114109300","14","SS  112","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00066"," T001","202501","00","O","000000000","000000000","000000000","177114110500","12","SS  112","01834","TALOS PETROLEUM LLC","SS113","000000000","S07","20220531","891002931","0"
" 00066"," T002","202501","00","U","000000000","000000000","000000000","177114111800","14","SS  112","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00066"," V001","202501","00","G","000000000","000000000","000000000","177114113500","13","SS  112","01834","TALOS PETROLEUM LLC","SS113","000000000","S03","20130521","891002931","0"
" 00066"," V002","202501","00","U","000000000","000000000","000000000","177114113801","14","SS  112","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00066"," V003","202501","00","U","000000000","000000000","000000000","177114120200","14","SS  112","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00066"," V004","202501","00","G","000000000","000000000","000000000","177114140900","13","SS  112","01834","TALOS PETROLEUM LLC","SS113","000000000","S06","20141031","891002931","0"
" 00066"," V005","202501","00","O","000000000","000000000","000000000","177114141101","12","SS  112","01834","TALOS PETROLEUM LLC","SS113","000000000","S07","20160831","891002931","0"
" 00066"," W001","202501","00","U","000000000","000000000","000000000","177114114400","14","SS  112","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00066"," W002","202501","00","O","000000000","000000000","000000000","177114135900","12","SS  112","01834","TALOS PETROLEUM LLC","SS113","000000000","S05","","891002931","0"
" 00066"," W003","202501","00","U","000000000","000000000","000000000","177114152102","14","SS  112","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00067","  041E","202501","12","O","000000393","000002233","000000000","177114084800","09","SS  113","01834","TALOS PETROLEUM LLC","SS113","000000000","S03","19970103","891002931","0"
" 00069","  012","202501","00","U","000000000","000000000","000000000","177114027200","14","SS  119","01834","TALOS PETROLEUM LLC","SS113","000000000","X01","","",""
" 00069","  024","202501","00","G","000000000","000000000","000000000","177114143601","13","SS  119","01834","TALOS PETROLEUM LLC","SS113","000000000","S08","20170807","891002931","0"
" 00069"," W004","202501","19","O","000000170","000003215","000003574","177114153300","09","SS  119","01834","TALOS PETROLEUM LLC","SS113","000000000","S03","20210831","891002931","0"
" 00069"," Z001","202501","13","O","000000286","000000055","000008749","177114141200","09","SS  119","01834","TALOS PETROLEUM LLC","SS113","000000000","S05","20231025","891002931","0"
" 00069"," Z002","202501","00","O","000000000","000000000","000000000","177114150700","12","SS  119","01834","TALOS PETROLEUM LLC","SS113","000000000","S02","20100710","891002931","0"
" 00127"," Q001","202501","00","G","000000000","000000000","000000000","177174037903","13","GI   39","02451","GOM SHELF LLC","GI047","000000000","S01","20080630","891002021","0"
" 00128"," E007","202501","00","U","000000000","000000000","000000000","177170077500","14","GI   40","02451","GOM SHELF LLC","GI041","000000000","X01","","",""
" 00128"," E009","202501","00","U","000000000","000000000","000000000","177170078700","14","GI   40","02451","GOM SHELF LLC","GI041","000000000","X01","","",""
" 00128"," G001","202501","00","U","000000000","000000000","000000000","177170070400","14","GI   40","02451","GOM SHELF LLC","GI047","000000000","X01","","",""
" 00128"," G002","202501","00","U","000000000","000000000","000000000","177170076200","14","GI   40","02451","GOM SHELF LLC","GI047","000000000","X01","","",""
" 00128"," G006","202501","00","O","000000000","000000000","000000000","177174012600","12","GI   40","02451","GOM SHELF LLC","GI047","000000000","S02","19921231","891002021","0"
" 00128"," G010","202501","00","U","000000000","000000000","000000000","177174037200","14","GI   40","02451","GOM SHELF LLC","GI047","000000000","X01","","",""
" 00128"," G011","202501","00","O","000000000","000000000","000000000","177174037300","12","GI   40","02451","GOM SHELF LLC","GI047","000000000","D03","19990126","891002021","0"
" 00128"," G011D","202501","00","O","000000000","000000000","000000000","177174037300","12","GI   40","02451","GOM SHELF LLC","GI047","000000000","D02","19941031","891002021","0"
" 00128"," G013","202501","00","O","000000000","000000000","000000000","177174098600","12","GI   40","02451","GOM SHELF LLC","GI047","000000000","S02","20150704","891002021","0"
" 00128"," M001","202501","00","G","000000000","000000000","000000000","177174037000","13","GI   40","02451","GOM SHELF LLC","GI041","000000000","S01","19950807","891002021","0"
" 00128"," M002","202501","00","O","000000000","000000000","000000000","177174038600","12","GI   40","02451","GOM SHELF LLC","GI041","000000000","D03","20020228","891002021","0"
" 00128"," M002D","202501","00","O","000000000","000000000","000000000","177174038600","12","GI   40","02451","GOM SHELF LLC","GI041","000000000","D02","19960706","891002021","0"
" 00128"," O005","202501","23","O","000002554","000000000","000000728","177174097100","09","GI   40","02451","GOM SHELF LLC","GI047","000000000","S01","20071125","891002021","0"
" 00129","  001","202501","00","G","000000000","000000000","000000000","177174042801","13","GI   41","02451","GOM SHELF LLC","GI041","000000000","S01","20001130","891002021","0"
